Price($),Brand,Model,Year,Title_Status,Mileage,Color,Vin,Lot,State,Country,Time_Left_Hours,Time_Left_Days
8500,Nissan,Versa,2019,Clean Vehicle,22521,White,  3N1Cn7Ap0Kl859617,167457193,Arizona, USA,48.0,2.0
7300,Nissan,Versa,2019,Clean Vehicle,31335,White,  3N1Cn7Ap5Kl850671,167457385,Arizona, USA,48.0,2.0
5900,Nissan,Versa,2019,Clean Vehicle,28315,Red,  3N1Cn7Ap1Kl821247,167457396,Arizona, USA,48.0,2.0
20000,Nissan,Armada,2017,Clean Vehicle,83437,White,  Jn8Ay2Nd3H9007167,167462206,Texas, USA,144.0,6.0
11200,Nissan,Altima,2018,Clean Vehicle,42250,Blue,  1N4Al3Ap8Jc257020,167472994,Wisconsin, USA,22.0,0.92
14400,Nissan,Rogue,2018,Clean Vehicle,45732,Black,  Knmat2Mv0Jp584843,167473024,Wisconsin, USA,23.0,0.96
16500,Nissan,Pathfinder,2018,Clean Vehicle,49185,White,  5N1Dr2Mmxjc615473,167473031,Wisconsin, USA,22.0,0.92
13400,Nissan,Rogue,2017,Clean Vehicle,45826,Silver,  Knmat2Mv3Hp582112,167473149,Wisconsin, USA,20.0,0.83
12500,Nissan,Doors,2017,Clean Vehicle,36844,White,  1N4Al3Ap8Hc494018,167473150,Wisconsin, USA,22.0,0.92
6500,Nissan,Doors,2013,Clean Vehicle,104343,Gray,  5N1Ar2Mm9Dc642588,167489864,Illinois, USA,18.0,0.75
19800,Nissan,Pathfinder,2018,Clean Vehicle,34138,White,  5N1Dr2Mn0Jc622571,167492145,Florida, USA,23.0,0.96
8800,Nissan,Versa,2018,Clean Vehicle,34761,White,  3N1Cn7Ap0Jl803031,167492341,Florida, USA,23.0,0.96
12800,Nissan,Rogue,2018,Clean Vehicle,32656,Blue,  Knmat2Mt3Jp508547,167492359,Florida, USA,23.0,0.96
8800,Nissan,Versa,2018,Clean Vehicle,34837,Red,  3N1Cn7Apxjl833122,167492413,Florida, USA,23.0,0.96
3500,Nissan,Altima,2019,Clean Vehicle,30099,White,  1N4Bl4Ev8Kc201874,167493467,Missouri, USA,192.0,8.0
750,Nissan,Sentra,2018,Clean Vehicle,37088,Gray,  3N1Ab7Ap3Jy312956,167494347,Missouri, USA,192.0,8.0
10800,Nissan,Doors,2017,Clean Vehicle,41729,Blue,  1N4Al3Ap3Hc221262,167494664,Florida, USA,23.0,0.96
22300,Nissan,Titan,2017,Clean Vehicle,17195,White,  1N6Aa1Ej0Hn508411,167499054,Texas, USA,48.0,2.0
8300,Nissan,Sedan,2018,Clean Vehicle,43064,Gray,  3N1Cn7Apxjl833105,167519152,California, USA,168.0,7.0
8300,Nissan,Sedan,2018,Clean Vehicle,47510,Gray,  3N1Cn7Ap7Jl819100,167519154,California, USA,168.0,7.0
8000,Nissan,Sedan,2018,Clean Vehicle,52571,Gray,  3N1Cn7Ap9Jl817056,167519159,California, USA,168.0,7.0
15200,Nissan,Frontier,2018,Clean Vehicle,12129,Black,  1N6Bd0Ct0Jn772776,167722142,Alabama, USA,21.0,0.88
6700,Nissan,Sedan,2017,Clean Vehicle,62280,White,  3N1Cn7Ap4Hl810879,167519934,California, USA,168.0,7.0
7500,Nissan,Doors,2017,Clean Vehicle,74859,Gray,  1N4Al3Ap4Hn358022,167722292,Connecticut, USA,72.0,3.0
10500,Nissan,Doors,2017,Clean Vehicle,59508,Black,  1N4Al3Ap4Hc198591,167722301,Connecticut, USA,72.0,3.0
8400,Nissan,Juke,2017,Clean Vehicle,58529,White,  Jn8Af5Mrxht705637,167722304,Connecticut, USA,72.0,3.0
7000,Nissan,Doors,2015,Salvage Insurance,24396,Black,  1N4Al3Ap8Fc191026,167534402,Florida, USA,15.0,0.62
25500,Nissan,Armada,2020,Clean Vehicle,10317,Black,  Jn8Ay2Nc6L9615894,167722430,California, USA,24.0,1.0
4100,Nissan,Doors,2017,Salvage Insurance,37619,Black,  3N1Cn7Ap7Hl863981,167534406,Florida, USA,15.0,0.62
13900,Nissan,Altima,2020,Clean Vehicle,15160,Black,  1N4Bl4Bv4Lc140657,167722431,California, USA,24.0,1.0
1900,Nissan,Doors,2015,Salvage Insurance,91898,Black,  3N1Cn7Apxfl814609,167534407,Florida, USA,15.0,0.62
14700,Nissan,Pathfinder,2017,Clean Vehicle,31198,White,  5N1Dr2Mm8Hc628832,167722800,Connecticut, USA,72.0,3.0
1900,Nissan,Doors,2013,Salvage Insurance,144015,Blue,  Jn8As5Mv0Dw660449,167539306,Ohio, USA,15.0,0.62
18800,Nissan,Titan,2017,Clean Vehicle,15621,White,  1N6Aa1R74Hn571882,167722873,Missouri, USA,21.0,0.88
7800,Nissan,Versa,2018,Clean Vehicle,54815,Red,  3N1Cn7Ap9Jl828199,167722934,California, USA,19.0,0.79
13500,Nissan,Doors,2016,Clean Vehicle,53011,Red,  1N4Aa6Apxgc432268,167541540,Louisiana, USA,192.0,8.0
8000,Nissan,Versa,2018,Clean Vehicle,56255,Silver,  3N1Cn7Ap6Jl831688,167722937,California, USA,19.0,0.79
3300,Nissan,Doors,2013,Clean Vehicle,100225,Gray,  Jn8As5Mt3Dw524301,167541769,Louisiana, USA,192.0,8.0
7200,Nissan,Sentra,2017,Clean Vehicle,54117,Silver,  3N1Ab7Ap8Hl685756,167723631,Connecticut, USA,72.0,3.0
8000,Nissan,Doors,2017,Clean Vehicle,54119,Gray,  1N4Al3Ap8Hc255116,167723920,California, USA,24.0,1.0
1280,Nissan,Doors,2012,Salvage Insurance,162176,Black,  1N4Al2Ap1Cn403663,167543146,Indiana, USA,15.0,0.62
14000,Nissan,Rogue,2018,Clean Vehicle,37655,White,  Knmat2Mv3Jp514463,167543439,Florida, USA,20.0,0.83
3500,Nissan,Doors,2015,Clean Vehicle,101178,Gray,  3N1Ab7Apxfy368576,167724444,California, USA,6.0,0.25
600,Nissan,Doors,2012,Salvage Insurance,206142,Silver,  3N1Ab6Ap0Cl688945,167545000,Kansas, USA,16.0,0.67
12500,Nissan,Sport,2018,Clean Vehicle,43187,Gray,  Jn1Bj1Cr5Jw281199,167724477,California, USA,48.0,2.0
5800,Nissan,Doors,2013,Salvage Insurance,105590,Gray,  3N1Ab7Ap3Dl795351,167550695,Texas, USA,16.0,0.67
8000,Nissan,Versa,2018,Clean Vehicle,53903,Gray,  3N1Cn7Ap8Jl818263,167724479,California, USA,48.0,2.0
2200,Nissan,Doors,2015,Salvage Insurance,73382,Tan,  3N1Cn7Apxfl824461,167550843,Texas, USA,16.0,0.67
8300,Nissan,Versa,2018,Clean Vehicle,48977,White,  3N1Cn7Ap4Jl828918,167724481,California, USA,48.0,2.0
7500,Nissan,Doors,2016,Clean Vehicle,77504,Blue,  1N4Al3Ap7Gc240931,167552363,Missouri, USA,168.0,7.0
8000,Nissan,Versa,2018,Clean Vehicle,50871,Blue,  3N1Cn7Ap3Jl818641,167724482,California, USA,48.0,2.0
3500,Nissan,Doors,2012,Clean Vehicle,107734,Silver,  Jn8As5Mvxcw706691,167552613,Missouri, USA,168.0,7.0
8000,Nissan,Versa,2018,Clean Vehicle,53098,White,  3N1Cn7Apxjl802906,167724484,California, USA,48.0,2.0
2000,Nissan,Doors,2012,Salvage Insurance,159990,Burgundy,  1N4Aa5Ap4Cc822996,167553965,Oklahoma, USA,360.0,15.0
7800,Nissan,Versa,2018,Clean Vehicle,51552,Red,  3N1Cn7Ap0Jl821772,167724487,California, USA,48.0,2.0
8000,Nissan,Versa,2018,Clean Vehicle,54692,White,  3N1Cn7Ap5Jl830774,167724488,California, USA,48.0,2.0
18500,Nissan,Frontier,2019,Clean Vehicle,18611,White,  1N6Ad0Ev0Kn768867,167554436,California, USA,192.0,8.0
8000,Nissan,Versa,2018,Clean Vehicle,51654,Blue,  3N1Cn7Ap1Jl822946,167724489,California, USA,48.0,2.0
18300,Nissan,Frontier,2019,Clean Vehicle,24046,White,  1N6Ad0Ev8Kn726625,167554445,California, USA,192.0,8.0
7500,Nissan,Versa,2018,Clean Vehicle,65184,Red,  3N1Cn7Ap3Jl833592,167724491,California, USA,48.0,2.0
29800,Nissan,Armada,2019,Clean Vehicle,37398,Blue,  Jn8Ay2Ncxk9583031,167554453,California, USA,192.0,8.0
21100,Nissan,Rogue,2020,Clean Vehicle,19597,Silver,  5N1At2Mt6Lc714032,167725016,South Carolina, USA,21.0,0.88
16200,Nissan,Rogue,2019,Clean Vehicle,34122,Silver,  Knmat2Mvxkp508886,167554549,California, USA,192.0,8.0
6998,Nissan,Doors,2015,Clean Vehicle,43651,Super Black,  1N4Az0Cp5Fc322746,167654203,Vermont, USA,264.0,11.0
14700,Nissan,Rogue,2020,Clean Vehicle,15387,Gray,  Knmat2Mv5Lp500471,167743353,Pennsylvania, USA,48.0,2.0
19000,Nissan,Cargo,2020,Clean Vehicle,264,Black,  3N6Cm0Kn9Lk693851,167129224,California, USA,7.0,0.29
7500,Nissan,Doors,2016,Clean Vehicle,58126,Black,  1N4Al3Apxgn356323,167598085,Texas, USA,24.0,1.0
7998,Nissan,Doors,2015,Clean Vehicle,62921,Cayenne Red,  1N4Az0Cp2Fc306536,167654204,Vermont, USA,264.0,11.0
10999,Nissan,Doors,2015,Clean Vehicle,43279,Super Black,  1N4Az0Cp1Fc329211,167654205,Massachusetts, USA,264.0,11.0
2900,Nissan,Doors,2012,Salvage Insurance,117844,Gray,  Jn8As5Mv0Cw412832,167600866,North Carolina, USA,192.0,8.0
8495,Nissan,Doors,2015,Clean Vehicle,45043,Morningsky Blue,  1N4Az0Cp6Fc322884,167654206,New Hampshire, USA,264.0,11.0
19925,Nissan,Murano,2016,Clean Vehicle,42837,Gray,  5N1Az2Mg7Gn100344,167743473,Alabama, USA,21.0,0.88
9500,Nissan,Sentra,2018,Clean Vehicle,42782,Black,  3N1Ab7Ap3Jy262463,167602541,New Jersey, USA,2.0,0.08
12750,Nissan,Doors,2015,Clean Vehicle,24629,Pearl White,  1N4Az0Cp8Fc301146,167654207,Massachusetts, USA,264.0,11.0
22800,Nissan,Doors,2015,Clean Vehicle,35902,Blue,  1N6Ad0Ev4Fn729804,167743862,Alabama, USA,21.0,0.88
11621,Nissan,Doors,2015,Clean Vehicle,12840,Glacier White,  1N4Az0Cp0Fc326204,167654208,Rhode Island, USA,264.0,11.0
11590,Nissan,Doors,2015,Clean Vehicle,63933,Cayenne Red,  1N4Az0Cp4Fc309194,167654209,New Hampshire, USA,264.0,11.0
4700,Nissan,Doors,2012,Clean Vehicle,100079,Black,  1N4Aa5Ap0Cc820341,167744352,Alabama, USA,21.0,0.88
11390,Nissan,Doors,2015,Clean Vehicle,37953,Super Black,  1N4Az0Cp7Fc314468,167654210,New York, USA,264.0,11.0
14500,Nissan,Rogue,2017,Clean Vehicle,8677,Blue,  Knmat2Mv8Hp540065,167748608,Tennessee, USA,96.0,4.0
12000,Nissan,Rogue,2020,Clean Vehicle,11583,Blue,  Jn8At2Mv7Lw102351,167656206,Ohio, USA,48.0,2.0
15000,Nissan,Altima,2020,Clean Vehicle,14320,Blue,  1N4Bl4Cv4Lc134145,167656212,Ohio, USA,48.0,2.0
7500,Nissan,Doors,2016,Clean Vehicle,19723,Black,  3N1Ab7Ap9Gy325347,167750212,Georgia, USA,2.0,0.08
28000,Nissan,Armada,2018,Clean Vehicle,29554,Gray,  Jn8Ay2Nc4J9558303,167750230,Pennsylvania, USA,72.0,3.0
17500,Nissan,Maxima,2018,Clean Vehicle,39309,Black,  1N4Aa6Ap0Jc397943,167750233,Pennsylvania, USA,48.0,2.0
18000,Nissan,Maxima,2018,Clean Vehicle,34951,Silver,  1N4Aa6Ap6Jc388082,167750241,Pennsylvania, USA,72.0,3.0
13200,Nissan,Sport,2018,Clean Vehicle,35870,Black,  Jn1Bj1Cp2Jw186856,167750400,Pennsylvania, USA,48.0,2.0
17000,Nissan,Altima,2018,Clean Vehicle,44423,Gray,  1N4Al3Ap1Jc191541,167750844,Texas, USA,21.0,0.88
6700,Nissan,Xterra,2012,Clean Vehicle,92982,Black,  5N1An0Nu7Cc517019,167751124,Georgia, USA,20.0,0.83
23300,Nissan,Murano,2018,Clean Vehicle,36844,White,  5N1Az2Mg3Jn162296,167751451,Texas, USA,21.0,0.88
26800,Nissan,Titan,2018,Clean Vehicle,33605,White,  1N6Aa1Ej0Jn540880,167751557,New Mexico, USA,21.0,0.88
18200,Nissan,Sport,2018,Clean Vehicle,28009,Black,  Jn1Bj1Cr5Jw269215,167752713,Tennessee, USA,21.0,0.88
18700,Nissan,Rogue,2018,Clean Vehicle,41366,Silver,  5N1At2Mv4Jc797992,167752721,Virginia, USA,21.0,0.88
12900,Nissan,Doors,2016,Clean Vehicle,98354,Red,  1N6Ad0Ev8Gn783236,167612818,New Jersey, USA,2.0,0.08
16000,Nissan,Rogue,2018,Clean Vehicle,39598,No_Color,  Knmat2Mv5Jp602138,167752723,Virginia, USA,21.0,0.88
19400,Nissan,Rogue,2020,Clean Vehicle,21009,Black,  Knmat2Mvxlp505598,167614823,Minnesota, USA,14.0,0.58
10900,Nissan,Sentra,2018,Clean Vehicle,28880,Silver,  3N1Ab7Ap5Jy332934,167752730,Tennessee, USA,21.0,0.88
15800,Nissan,Sport,2018,Clean Vehicle,28626,Black,  Jn1Bj1Cp4Jw195994,167752731,Virginia, USA,21.0,0.88
19800,Nissan,Rogue,2020,Clean Vehicle,14850,Silver,  Knmat2Mv2Lp511637,167614830,Minnesota, USA,14.0,0.58
19000,Nissan,Rogue,2018,Clean Vehicle,41096,Black,  Jn8At2Mv3Jw342140,167752732,Virginia, USA,21.0,0.88
18000,Nissan,Rogue,2020,Clean Vehicle,12748,Black,  Jn8At2Mt4Lw003761,167614833,Minnesota, USA,14.0,0.58
19800,Nissan,Rogue,2020,Clean Vehicle,14531,Blue,  Jn8At2Mv1Lw104855,167614835,Minnesota, USA,14.0,0.58
19700,Nissan,Rogue,2020,Clean Vehicle,15931,Black,  Knmat2Mv1Lp508342,167614836,Minnesota, USA,14.0,0.58
20100,Nissan,Rogue,2020,Clean Vehicle,10875,Blue,  Jn8At2Mvxlw103235,167614842,Minnesota, USA,14.0,0.58
19700,Nissan,Frontier,2019,Clean Vehicle,31172,Silver,  1N6Ad0Ev3Kn713569,167615503,Minnesota, USA,14.0,0.58
23400,Nissan,Frontier,2019,Clean Vehicle,16248,White,  1N6Ad0Ev6Kn772552,167615504,Minnesota, USA,14.0,0.58
23300,Nissan,Frontier,2019,Clean Vehicle,18137,Black,  1N6Ad0Ev4Kn776678,167615506,Minnesota, USA,14.0,0.58
17500,Nissan,Altima,2019,Clean Vehicle,25664,Black,  1N4Bl4Ev6Kc195850,167615509,Minnesota, USA,14.0,0.58
17100,Nissan,Altima,2019,Clean Vehicle,31026,Black,  1N4Bl4Ev5Kc113073,167615512,Minnesota, USA,14.0,0.58
15800,Nissan,Altima,2019,Clean Vehicle,41287,Silver,  1N4Bl4Cv1Kc146106,167615513,Minnesota, USA,14.0,0.58
13600,Nissan,Altima,2019,Clean Vehicle,43612,Black,  1N4Bl4Bv6Kc147611,167615514,Minnesota, USA,14.0,0.58
14400,Nissan,Altima,2019,Clean Vehicle,29545,Black,  1N4Bl4Bv2Kc158895,167615515,Minnesota, USA,14.0,0.58
19800,Nissan,Frontier,2019,Clean Vehicle,24303,Silver,  1N6Ad0Er7Kn757187,167615516,Minnesota, USA,14.0,0.58
17200,Nissan,Altima,2019,Clean Vehicle,29661,Gray,  1N4Bl4Ev9Kc174619,167615517,Minnesota, USA,14.0,0.58
20300,Nissan,Frontier,2019,Clean Vehicle,18857,Silver,  1N6Ad0Ev1Kn770708,167615518,Minnesota, USA,14.0,0.58
20500,Nissan,Frontier,2019,Clean Vehicle,14470,Gray,  1N6Ad0Ev7Kn771684,167615521,Minnesota, USA,14.0,0.58
16500,Nissan,Altima,2019,Clean Vehicle,42364,Silver,  1N4Bl4Ev6Kc182600,167615522,Minnesota, USA,14.0,0.58
16000,Nissan,Altima,2019,Clean Vehicle,37108,Black,  1N4Bl4Cv4Kc215340,167615523,Minnesota, USA,14.0,0.58
14600,Nissan,Altima,2019,Clean Vehicle,26432,Blue,  1N4Bl4Bv3Kc205738,167615526,Minnesota, USA,14.0,0.58
16300,Nissan,Rogue,2019,Clean Vehicle,24174,White,  Knmat2Mt6Kp511315,167615736,Minnesota, USA,14.0,0.58
15400,Nissan,Sport,2019,Clean Vehicle,30756,Silver,  Jn1Bj1Cr6Kw314745,167615737,Minnesota, USA,14.0,0.58
15800,Nissan,Rogue,2019,Clean Vehicle,32473,Blue,  Knmat2Mt5Kp510172,167615738,Minnesota, USA,14.0,0.58
15800,Nissan,Sport,2019,Clean Vehicle,22947,Blue,  Jn1Bj1Cr1Kw325880,167615740,Minnesota, USA,14.0,0.58
21400,Nissan,Murano,2018,Clean Vehicle,17127,White,  5N1Az2Mg6Jn171087,167753273,Georgia, USA,21.0,0.88
15300,Nissan,Kicks,2019,Clean Vehicle,20793,Gray,  3N1Cp5Cu6Kl530566,167615741,Minnesota, USA,14.0,0.58
20100,Nissan,Pathfinder,2019,Clean Vehicle,32519,Black,  5N1Dr2Mm2Kc630096,167615742,Minnesota, USA,14.0,0.58
11300,Nissan,Sentra,2019,Clean Vehicle,26930,Gray,  3N1Ab7Apxky263126,167615743,Minnesota, USA,14.0,0.58
10700,Nissan,Sentra,2019,Clean Vehicle,40839,Black,  3N1Ab7Ap7Ky221626,167615744,Minnesota, USA,14.0,0.58
16000,Nissan,Rogue,2018,Clean Vehicle,44732,No_Color,  Jn1Butcp0Jw1S4309,167753283,South Carolina, USA,21.0,0.88
16600,Nissan,Rogue,2019,Clean Vehicle,19292,White,  5N1At2Mt3Kc829542,167615745,Minnesota, USA,14.0,0.58
15800,Nissan,Sport,2019,Clean Vehicle,24155,Gray,  Jn1Bj1Cr4Kw315960,167615746,Minnesota, USA,14.0,0.58
11600,Nissan,Sentra,2019,Clean Vehicle,33369,Black,  3N1Ab7Ap9Kl608997,167615747,Minnesota, USA,14.0,0.58
15000,Nissan,Rogue,2017,Clean Vehicle,28918,Red,  Jn8At2Mv7Hw264732,167753299,Virginia, USA,21.0,0.88
17600,Nissan,Rogue,2019,Clean Vehicle,21623,Blue,  Knmat2Mv3Kp536609,167615748,Minnesota, USA,14.0,0.58
36300,Nissan,XD,2017,Clean Vehicle,16224,White,  1N6Ba1F46Hn535299,167753308,Virginia, USA,21.0,0.88
15600,Nissan,Sport,2019,Clean Vehicle,26406,Silver,  Jn1Bj1Cr4Kw325341,167615749,Minnesota, USA,14.0,0.58
14000,Nissan,Rogue,2017,Clean Vehicle,27790,Green,  Knmat2Mv8Hp516090,167753310,Virginia, USA,21.0,0.88
16600,Nissan,Rogue,2019,Clean Vehicle,19182,Black,  Knmat2Mt6Kp529541,167615750,Minnesota, USA,14.0,0.58
12600,Nissan,Sentra,2017,Clean Vehicle,11837,Gray,  3N1Ab7Ap1Hy384412,167753312,Tennessee, USA,21.0,0.88
20900,Nissan,Pathfinder,2019,Clean Vehicle,21774,Black,  5N1Dr2Mm1Kc635595,167615751,Minnesota, USA,14.0,0.58
12700,Nissan,Doors,2017,Clean Vehicle,17738,Black,  1N4Al3Apxhc122728,167753319,Tennessee, USA,21.0,0.88
15600,Nissan,Sport,2019,Clean Vehicle,27206,White,  Jn1Bj1Cr3Kw312158,167615752,Minnesota, USA,14.0,0.58
18900,Nissan,Rogue,2019,Clean Vehicle,20508,Silver,  5N1At2Mt7Kc832007,167615753,Minnesota, USA,14.0,0.58
15700,Nissan,Sport,2019,Clean Vehicle,24987,Blue,  Jn1Bj1Cr6Kw323624,167615754,Minnesota, USA,14.0,0.58
21900,Nissan,Pathfinder,2019,Clean Vehicle,21273,Gray,  5N1Dr2Mm6Kc637875,167615755,Minnesota, USA,14.0,0.58
21700,Nissan,Pathfinder,2019,Clean Vehicle,23863,Black,  5N1Dr2Mm9Kc621704,167615756,Minnesota, USA,14.0,0.58
14600,Nissan,Rogue,2016,Clean Vehicle,31566,Gray,  Knmat2Mv8Gp727076,167753610,Virginia, USA,21.0,0.88
12000,Nissan,Sentra,2019,Clean Vehicle,25261,Gray,  3N1Ab7Ap2Ky279224,167615757,Minnesota, USA,14.0,0.58
21000,Nissan,Pathfinder,2019,Clean Vehicle,20628,Silver,  5N1Dr2Mm3Kc636893,167615758,Minnesota, USA,14.0,0.58
12500,Nissan,Doors,2017,Clean Vehicle,48765,Blue,  1N4Al3Ap5Hc144474,167754110,Pennsylvania, USA,48.0,2.0
15900,Nissan,Rogue,2019,Clean Vehicle,30645,Silver,  Knmat2Mt9Kp518680,167615759,Minnesota, USA,14.0,0.58
11800,Nissan,Doors,2017,Clean Vehicle,60158,Red,  1N4Al3Ap1Hc129888,167754120,Pennsylvania, USA,72.0,3.0
9900,Nissan,Versa,2019,Clean Vehicle,39985,Blue,  3N1Cn7Ap9Kl804020,167615760,Minnesota, USA,14.0,0.58
10600,Nissan,Sentra,2018,Clean Vehicle,39208,Black,  3N1Ab7Ap6Jl660439,167615915,Minnesota, USA,14.0,0.58
10100,Nissan,Sentra,2018,Clean Vehicle,45080,Black,  3N1Ab7Ap1Jy239344,167615916,Minnesota, USA,14.0,0.58
13300,Nissan,Sport,2018,Clean Vehicle,39247,Gray,  Jn1Bj1Cr7Jw262489,167615917,Minnesota, USA,14.0,0.58
10100,Nissan,Sentra,2018,Clean Vehicle,46382,White,  3N1Ab7Ap7Jy308330,167615920,Minnesota, USA,14.0,0.58
10300,Nissan,Sentra,2018,Clean Vehicle,39893,Black,  3N1Ab7Ap4Jy297769,167615921,Minnesota, USA,14.0,0.58
10300,Nissan,Sentra,2018,Clean Vehicle,41203,Gray,  3N1Ab7Ap7Jy307016,167615924,Minnesota, USA,14.0,0.58
10300,Nissan,Sentra,2018,Clean Vehicle,40648,Blue,  3N1Ab7Ap1Jy308971,167615929,Minnesota, USA,14.0,0.58
24000,Nissan,Murano,2018,Clean Vehicle,31551,Gray,  5N1Az2Mhxjn157718,167615931,Minnesota, USA,14.0,0.58
10400,Nissan,Sentra,2018,Clean Vehicle,38761,Gray,  3N1Ab7Ap0Jy322490,167615932,Minnesota, USA,14.0,0.58
10200,Nissan,Sentra,2018,Clean Vehicle,42838,Gray,  3N1Ab7Ap3Jy324878,167615934,Minnesota, USA,14.0,0.58
9500,Nissan,Versa,2018,Clean Vehicle,41557,Blue,  3N1Cn7Ap6Jl823820,167615935,Minnesota, USA,14.0,0.58
10500,Nissan,Sentra,2018,Clean Vehicle,41136,Black,  3N1Ab7Ap9Jl662721,167615936,Minnesota, USA,14.0,0.58
10500,Nissan,Sentra,2018,Clean Vehicle,41141,Silver,  3N1Ab7Apxjl642008,167615937,Minnesota, USA,14.0,0.58
3500,Nissan,Doors,2016,Clean Vehicle,115716,Blue,  1N4Al3Ap3Gn379927,167754978,Pennsylvania, USA,48.0,2.0
9300,Nissan,Versa,2018,Clean Vehicle,52260,Black,  3N1Cn7Ap6Jl882723,167615938,Minnesota, USA,14.0,0.58
14100,Nissan,Rogue,2016,Clean Vehicle,22041,Silver,  Knmat2Mv4Gp710291,167755074,Pennsylvania, USA,48.0,2.0
2425,Nissan,Doors,2012,Salvage Insurance,161836,Black,  Jn8Af5Mr5Ct111885,167616381,Tennessee, USA,48.0,2.0
925,Nissan,Doors,2012,Salvage Insurance,83720,Silver,  Jn8As5Mt4Cw269429,167616386,Tennessee, USA,48.0,2.0
11000,Nissan,Rogue,2016,Clean Vehicle,37605,Black,  Knmat2Mv1Gp666895,167755079,Pennsylvania, USA,48.0,2.0
11000,Nissan,Rogue,2016,Clean Vehicle,63738,Green,  Knmat2Mvxgp669049,167755083,Pennsylvania, USA,18.0,0.75
2100,Nissan,Doors,2013,Salvage Insurance,155704,Silver,  5N1Ar2Mn3Dc619753,167616437,Tennessee, USA,48.0,2.0
800,Nissan,Doors,2012,Salvage Insurance,234792,Black,  1N4Al2Ap9Cc190456,167617515,Florida, USA,48.0,2.0
20400,Nissan,Pathfinder,2018,Clean Vehicle,24143,Silver,  5N1Dr2Mn2Jc625942,167755645,South Carolina, USA,21.0,0.88
3000,Nissan,Doors,2015,Clean Vehicle,132655,Beige,  1N4Al3Ap4Fn890836,167755716,Pennsylvania, USA,48.0,2.0
15100,Nissan,Rogue,2017,Clean Vehicle,28079,Gray,  5N1At2Mt7Hc846000,167756005,South Carolina, USA,21.0,0.88
4000,Nissan,Doors,2015,Salvage Insurance,74906,Silver,  3N1Ab7Ap9Fl684869,167600173,North Carolina, USA,192.0,8.0
19500,Nissan,Doors,2017,Clean Vehicle,53155,Gray,  1N4Aa6Ap1Hc373256,167756070,South Carolina, USA,21.0,0.88
22600,Nissan,Titan,2017,Clean Vehicle,94258,Gray,  1N6Aa1E66Hn506500,167756217,South Carolina, USA,21.0,0.88
6500,Nissan,Doors,2014,Clean Vehicle,65620,White,  5N1At2Mv7Ec872853,167756750,Pennsylvania, USA,2.0,0.08
11800,Nissan,Doors,2012,Clean Vehicle,92878,Gray,  5N1Aa0Nc6Cn602411,167757923,Pennsylvania, USA,48.0,2.0
20500,Nissan,Pathfinder,2017,Clean Vehicle,25918,White,  5N1Dr2Mm1Hc690282,167760073,Missouri, USA,96.0,4.0
14200,Nissan,Rogue,2018,Clean Vehicle,37830,Black,  Knmat2Mt9Jp601489,167760120,Ohio, USA,21.0,0.88
22000,Nissan,Frontier,2018,Clean Vehicle,13875,White,  1N6Dd0Ev1Jn706650,167760125,Ohio, USA,21.0,0.88
16200,Nissan,Frontier,2018,Clean Vehicle,6024,Silver,  1N6Bd0Ct2Jn715379,167760126,Ohio, USA,21.0,0.88
4800,Nissan,Doors,2016,Salvage Insurance,76789,Gray,  1N4Al3Apxgn304206,167612538,Texas, USA,17.0,0.71
16000,Nissan,Sport,2018,Clean Vehicle,30409,Black,  Jn1Bj1Cr2Jw289275,167760153,Ohio, USA,21.0,0.88
14300,Nissan,Sport,2018,Clean Vehicle,44864,Gray,  Jn1Bj1Cr3Jw263168,167760154,Ohio, USA,21.0,0.88
16800,Nissan,Pathfinder,2019,Clean Vehicle,42397,Silver,  5N1Dr2Mn9Kc600778,167715808,Florida, USA,21.0,0.88
11900,Nissan,Sentra,2018,Clean Vehicle,16778,Gray,  3N1Ab7Ap8Jl635929,167760156,Ohio, USA,21.0,0.88
3000,Nissan,Doors,2015,Salvage Insurance,99767,Gray,  3N1Ab7Ap5Fy313713,167615607,South Carolina, USA,48.0,2.0
15000,Nissan,Rogue,2019,Clean Vehicle,34692,Gray,  Knmat2Mt8Kp524910,167715810,Florida, USA,21.0,0.88
15200,Nissan,Rogue,2019,Clean Vehicle,30721,Gray,  Knmat2Mt6Kp525148,167715816,Florida, USA,21.0,0.88
18000,Nissan,Doors,2017,Clean Vehicle,53376,Black,  1N4Aa6Apxhc456376,167760480,Ohio, USA,21.0,0.88
22700,Nissan,NVP,2016,Clean Vehicle,21282,White,  5Bzbf0Aa5Gn855028,167760621,Ohio, USA,21.0,0.88
3800,Nissan,Doors,2015,Clean Vehicle,81699,Blue,  3N1Ab7Ap8Fy311793,167761429,Texas, USA,120.0,5.0
5475,Nissan,Doors,2018,Salvage Insurance,33048,Black,  1N4Al3Ap6Jc271871,167623074,Connecticut, USA,48.0,2.0
11400,Nissan,Sentra,2018,Clean Vehicle,10372,Blue,  3N1Ab7Apxjy272844,167761650,Illinois, USA,21.0,0.88
28100,Nissan,Pathfinder,2018,Clean Vehicle,8889,Silver,  5N1Dr2Mm3Jc651473,167761668,Illinois, USA,21.0,0.88
3500,Nissan,Sentra,2017,Clean Vehicle,127780,Gray,  3N1Ab7Ap2Hy357557,167761839,Illinois, USA,21.0,0.88
15200,Nissan,Murano,2016,Clean Vehicle,59640,Orange,  5N1Az2Mg0Gn147411,167761998,Illinois, USA,21.0,0.88
